FlightID,TimeDeparture,LengthOfFlight,Airline,DayOfWeek,IsDelayed,TicketPrice
2149,515,302,DL,3,0,133
2149,515,302,DL,7,0,134
2149,515,302,DL,2,0,134
2149,515,302,DL,5,0,129
2149,545,307,DL,3,0,134
2150,620,115,DL,2,0,129
2150,623,113,DL,3,0,129
2151,570,74,DL,6,0,129
2151,570,74,DL,7,0,130
2151,1114,206,DL,6,1,133
2152,1075,89,DL,1,0,130
2152,1080,89,DL,3,1,129
2152,1080,89,DL,2,0,131
2153,855,222,DL,2,1,129
2153,860,220,DL,7,1,129
2154,375,252,DL,4,0,133
2154,375,252,DL,5,0,131
2154,375,252,DL,3,0,132
2154,375,252,DL,1,0,132
2156,930,70,DL,2,0,133
2157,680,134,DL,2,0,131
2158,896,155,DL,6,0,130
2159,1160,191,DL,2,0,131
2160,1130,124,DL,2,0,133
2160,1130,124,DL,4,1,133
2160,1130,125,DL,7,1,134
2160,1130,125,DL,1,0,129
2160,1130,125,DL,3,0,130
2162,1290,99,DL,5,1,134
2162,1290,99,DL,4,1,132
2166,410,134,DL,2,0,130
2166,510,83,DL,1,0,130
2167,915,84,DL,4,1,131
2167,915,84,DL,3,1,132
2168,725,225,DL,3,1,132
2168,735,226,DL,6,0,133
2168,735,226,DL,5,1,134
2168,735,226,DL,2,0,130
2169,510,105,DL,2,0,133
2169,510,105,DL,3,0,132
2169,660,94,DL,6,0,133
2170,729,131,DL,7,0,129
2170,729,131,DL,5,1,132
2170,855,190,DL,5,1,133
2170,855,190,DL,3,1,132
2171,1190,76,DL,1,1,129
2172,1055,100,DL,7,1,134
2172,1055,103,DL,1,0,129
2173,650,115,DL,5,0,134
2173,650,115,DL,3,0,131
2174,586,126,DL,4,0,134
2174,586,126,DL,7,0,134
2174,586,126,DL,1,0,134
2174,815,68,DL,5,1,134
2174,815,68,DL,7,1,132
2176,525,162,DL,4,0,130
2176,560,159,DL,6,0,134
2176,560,159,DL,7,0,129
2177,740,180,DL,2,0,131
2177,740,180,DL,6,1,131
2177,745,173,DL,4,0,129
2179,1050,295,DL,3,1,133
2179,1050,295,DL,5,0,129
2179,1310,108,DL,7,0,134
2182,875,214,DL,7,0,131
2184,595,209,DL,2,0,134
2184,600,203,DL,6,0,132
2184,600,203,DL,1,0,132
2186,820,135,DL,5,1,129
2186,820,135,DL,6,0,132
2187,1155,170,DL,4,0,132
2189,980,120,DL,6,0,131
2190,450,79,DL,3,0,133
2190,450,79,DL,7,0,131
2190,450,84,DL,3,0,131
2192,510,161,DL,4,0,131
2193,510,174,DL,4,0,134
2193,510,174,DL,2,0,129
2193,510,174,DL,6,0,129
2194,475,121,DL,2,0,133
2194,475,121,DL,5,0,129
2194,475,121,DL,4,0,132
2197,1310,123,DL,4,0,133
2197,1315,123,DL,4,1,134
2197,1315,123,DL,5,0,129
2197,1315,123,DL,5,0,129
2198,500,109,DL,5,0,133
2198,500,109,DL,7,0,134
2199,1140,119,DL,7,0,132
2199,1145,121,DL,3,1,132
2201,1035,185,DL,2,1,129
2201,1035,183,DL,3,1,132
2202,896,232,DL,3,1,134
2204,790,114,DL,5,0,131
2205,360,120,DL,5,0,134
2205,360,120,DL,3,0,134
2206,1042,78,DL,2,0,129
2206,1042,78,DL,1,1,130
2206,1235,82,DL,4,1,133
2208,730,105,DL,3,1,129
2208,1135,120,DL,6,1,129
2210,1020,124,DL,7,1,133
2210,1020,125,DL,7,1,130
2211,655,105,DL,6,0,129
2211,810,148,DL,5,1,133
2213,1150,158,DL,5,1,134
2213,1255,128,DL,6,1,134
2215,525,207,DL,5,0,134
2215,525,203,DL,2,0,130
2215,525,203,DL,6,0,131
2217,515,285,DL,3,0,132
2218,690,108,DL,3,0,134
2218,690,109,DL,3,0,131
2219,695,185,DL,6,0,131
2220,830,112,DL,7,1,134
2221,1310,236,DL,6,0,130
2221,1310,238,DL,6,0,130
2223,70,278,DL,1,0,132
2223,85,270,DL,1,1,131
2223,85,270,DL,2,0,131
2224,340,134,DL,5,0,131
2224,405,124,DL,7,0,131
2224,580,119,DL,7,0,134
2224,580,119,DL,2,0,130
2224,585,122,DL,7,0,133
2224,585,122,DL,3,0,129
2224,585,122,DL,7,0,131
2225,825,123,DL,4,0,129
2226,610,110,DL,7,0,132
2227,965,114,DL,7,0,132
2228,740,160,DL,3,1,132
2229,1200,185,DL,3,1,130
2230,647,138,DL,2,0,130
2231,990,125,DL,3,0,134
2231,1200,203,DL,7,1,130
2232,455,97,DL,2,0,133
2233,1170,59,DL,5,1,130
2235,1045,120,DL,4,0,130
2235,1045,120,DL,1,0,131
2235,1045,120,DL,4,1,132
2235,1170,60,DL,4,1,131
2236,480,144,DL,2,0,130
2236,480,144,DL,2,0,130
2236,690,130,DL,7,0,130
2236,690,130,DL,1,0,132
2237,1040,376,DL,1,1,129
2238,800,100,DL,1,0,134
2238,800,97,DL,7,0,129
2238,800,100,DL,7,0,130
2238,800,97,DL,5,0,131
2238,800,100,DL,5,1,132
2241,906,115,DL,6,0,133
2241,906,115,DL,2,1,129
2241,910,115,DL,6,1,134
2241,910,115,DL,2,1,131
2242,1065,135,DL,7,0,134
2242,1068,134,DL,7,1,132
2243,690,146,DL,3,0,131
2243,690,146,DL,5,0,132
2244,795,149,DL,6,1,134
2244,795,149,DL,1,1,131
2244,795,149,DL,7,0,132
2245,1155,102,DL,3,1,133
2246,1320,343,DL,4,1,133
2247,840,160,DL,4,0,131
2248,925,112,DL,7,1,133
2251,631,82,DL,2,0,130
2251,631,82,DL,5,0,132
2251,631,82,DL,1,0,132
2255,1065,204,DL,6,0,131
2256,828,102,DL,6,0,131
2257,1005,130,DL,6,1,134
2259,485,196,DL,4,0,132
2259,495,190,DL,5,0,129
2259,495,190,DL,3,0,131
2259,675,174,DL,4,0,134
2259,675,174,DL,7,0,132
2261,975,115,DL,6,1,133
2261,975,115,DL,5,0,130
2262,1055,118,DL,3,0,129
2262,1055,118,DL,3,1,131
2262,1055,118,DL,6,0,132
2263,1260,388,DL,5,1,133
2263,1260,388,DL,7,0,129
2265,755,86,DL,3,0,130
2267,1087,167,DL,7,0,134
2268,625,201,DL,1,0,130
2268,625,201,DL,5,0,131
2269,720,87,DL,3,0,133
2270,930,130,DL,3,1,133
2270,930,130,DL,1,1,129
2271,1105,140,DL,3,1,129
2275,855,131,DL,2,0,131
2276,420,152,DL,5,0,134
2276,420,152,DL,1,0,129
2276,420,150,DL,6,0,130
2278,1089,111,DL,7,1,131
2279,900,198,DL,1,0,133
2280,360,110,DL,1,0,132
2281,1035,154,DL,6,1,134
2282,1150,113,DL,7,0,131
2283,360,81,DL,2,0,131
2283,385,78,DL,7,0,133
2283,385,78,DL,4,0,134
2283,510,108,DL,5,0,133
2284,1020,197,DL,4,1,133
2284,1020,197,DL,5,1,130
2284,1020,197,DL,7,1,132
2285,926,165,DL,7,1,134
2285,1145,78,DL,1,1,129
2286,880,136,DL,5,0,134
2287,1060,132,DL,5,1,133
2287,1060,130,DL,7,1,130
2290,520,104,DL,6,0,132
2293,330,75,DL,4,0,130
2293,330,75,DL,5,0,131
2293,974,186,DL,5,1,131
2295,515,121,DL,7,0,130
2296,1035,168,DL,5,1,134
2296,1035,168,DL,1,1,130
2297,820,98,DL,6,1,134
2297,823,97,DL,5,0,131
2299,800,75,DL,7,0,131
2299,800,75,DL,2,1,132
2299,1000,125,DL,1,1,129
2300,980,154,DL,4,0,129
2301,1110,186,DL,2,0,133
2301,1110,186,DL,1,1,129
2301,1110,186,DL,4,0,130
2301,1110,186,DL,1,1,132
2302,700,127,DL,1,0,130
2302,700,127,DL,5,0,130
2303,520,180,DL,1,0,130
2305,405,90,DL,4,0,134
2305,405,90,DL,3,0,129
2305,405,90,DL,6,0,131
2305,545,259,DL,7,0,133
2305,545,259,DL,4,0,131
2305,555,262,DL,4,0,132
2306,330,97,DL,2,0,134
2306,330,97,DL,3,0,134
2306,390,78,DL,2,0,133
2306,575,120,DL,4,0,131
2307,1010,85,DL,3,1,130
2310,888,99,DL,7,1,133
2314,1071,145,DL,4,0,131
2314,1071,145,DL,4,0,131
2314,1071,145,DL,3,1,131
2315,635,300,DL,3,0,129
2317,705,277,DL,4,1,130
2317,715,272,DL,7,1,134
2318,810,96,DL,4,0,132
2320,350,115,DL,5,0,132
2320,350,115,DL,6,0,132
2322,605,98,DL,1,0,129
2322,840,90,DL,2,0,133
2322,840,90,DL,4,0,132
2323,720,265,DL,7,1,134
2323,720,265,DL,6,1,130
2323,720,265,DL,4,1,130
2324,510,117,DL,7,0,129
2326,545,115,DL,2,0,129
2326,545,115,DL,3,0,130
2328,500,160,DL,3,0,132
2329,1310,332,DL,1,1,134
2329,1310,332,DL,4,1,129
2330,660,125,DL,3,0,134
2330,660,125,DL,7,0,130
2331,1079,125,DL,5,1,132
2333,903,81,DL,4,1,133
2333,903,81,DL,4,1,131
2333,1030,184,DL,5,1,134
2333,1030,184,DL,3,1,130
2333,1030,184,DL,1,1,130
2333,1030,184,DL,2,1,131
2333,1030,184,DL,1,1,131
2333,1030,184,DL,3,1,132
2334,777,113,DL,5,1,133
2334,777,113,DL,4,1,132
2335,887,69,DL,5,1,131
2335,887,69,DL,1,1,131
2337,450,102,DL,2,0,130
2338,740,99,DL,7,0,129
2338,740,104,DL,5,0,132
2339,720,120,DL,7,0,132
2341,965,69,DL,4,0,133
2341,1175,71,DL,3,0,132
2342,1295,133,DL,3,1,129
2342,1295,129,DL,5,1,131
2343,630,145,DL,3,0,130
2346,380,279,DL,1,0,133
2346,380,275,DL,6,0,130
2347,865,107,DL,1,1,131
2347,900,163,DL,7,0,130
2347,900,163,DL,3,1,130
2348,480,67,DL,4,0,134
2348,816,114,DL,6,1,134
2348,816,114,DL,4,0,130
2348,975,156,DL,7,0,133
2349,895,325,DL,4,0,129
2350,722,278,DL,2,1,131
2350,726,274,DL,7,0,131
2352,878,112,DL,3,1,130
2352,886,113,DL,2,1,133
2353,1055,183,DL,4,1,129
2354,1435,255,DL,3,1,129
2354,1435,250,DL,3,1,130
2354,1435,250,DL,2,1,130
2355,1215,309,DL,3,1,134
2359,360,102,DL,1,0,131
2359,930,87,DL,6,1,134
2361,540,145,DL,2,0,133
2364,845,325,DL,4,0,130
2364,845,325,DL,1,0,130
2364,845,325,DL,7,0,131
2365,525,350,DL,6,0,131
2366,430,143,DL,6,0,132
2366,450,151,DL,1,0,133
2366,450,151,DL,5,0,134
2369,780,88,DL,7,1,132
2370,1079,190,DL,1,1,130
2370,1079,190,DL,4,0,130
2371,1035,239,DL,6,1,134
2371,1300,240,DL,4,1,134
2371,1300,240,DL,4,1,130
2371,1300,240,DL,1,1,132
2373,595,120,DL,5,0,133
2373,595,120,DL,5,0,130
2375,670,127,DL,1,0,132
2376,900,78,DL,7,0,131
2378,785,115,DL,2,1,134
2379,425,94,DL,5,0,130
2379,425,94,DL,1,0,131
2379,431,89,DL,1,0,129
2379,431,89,DL,3,0,130
2379,431,89,DL,4,0,132
2380,637,75,DL,3,0,129
2380,756,94,DL,7,0,129
2381,657,102,DL,2,0,129
2381,657,102,DL,6,0,129
2381,657,102,DL,7,0,130
2381,662,103,DL,7,0,131
2382,1140,180,DL,1,1,132
2383,725,72,DL,7,0,132
2383,730,70,DL,2,0,131
2384,380,103,DL,6,0,130
2386,1000,140,DL,3,1,131
2388,1110,85,DL,1,1,129
2389,505,132,DL,4,0,134
2389,514,126,DL,5,0,134
2390,610,100,DL,3,0,132
2391,910,92,DL,3,1,133
2392,742,187,DL,4,1,132
2393,725,126,DL,5,0,131
2393,730,122,DL,4,0,130
2394,1065,127,DL,3,1,129
2394,1065,126,DL,4,1,132
2394,1065,129,DL,4,1,132
2398,940,221,DL,7,1,133
2398,940,221,DL,4,0,130
2399,754,91,DL,2,1,134
2399,754,91,DL,6,0,132
2399,758,92,DL,6,1,129
2400,1065,153,DL,7,0,130
2400,1070,152,DL,7,1,134
2402,1068,187,DL,5,0,131
2403,620,191,DL,6,0,131
2404,615,110,DL,6,0,129
2404,615,110,DL,7,0,132
2404,618,111,DL,5,0,134
2405,515,75,DL,3,0,134
2406,740,226,DL,2,1,131
2406,1160,98,DL,4,0,130
2406,1170,94,DL,6,0,133
2407,780,81,DL,3,1,129
2408,1021,89,DL,5,1,129
2408,1021,89,DL,2,1,129
2409,580,90,DL,5,0,134
2411,655,160,DL,5,0,130
2411,655,160,DL,6,0,131
2412,565,142,DL,1,0,133
2412,565,143,DL,1,0,129
2412,565,143,DL,6,0,132
2416,852,233,DL,6,0,129
2416,852,233,DL,4,1,129
2416,852,233,DL,2,1,132
2417,950,282,DL,4,1,129
2417,950,278,DL,7,0,130
2419,861,189,DL,1,1,129
2419,861,189,DL,1,0,131
2419,861,189,DL,4,1,131
2421,1035,241,DL,1,1,130
2421,1035,241,DL,6,1,131
2422,785,231,DL,5,1,133
2422,785,231,DL,7,0,133
2422,785,236,DL,7,0,134
2422,785,236,DL,5,0,129
2422,785,231,DL,1,0,131
2422,785,231,DL,4,1,132
2422,1020,127,DL,7,1,129
2422,1020,130,DL,5,1,130
2422,1020,127,DL,1,1,132
2423,1040,226,DL,6,1,131
2425,1050,129,DL,1,0,129
2426,455,124,DL,4,0,133
2426,455,124,DL,1,0,134
2426,485,124,DL,7,0,133
2427,1215,112,DL,4,1,134
2428,1100,160,DL,4,0,129
2429,900,330,DL,3,1,130
2433,710,82,DL,6,0,130
2433,972,138,DL,2,1,134
2434,425,124,DL,4,0,130
2434,425,124,DL,3,0,131
2435,595,148,DL,5,0,130
2437,360,82,DL,5,0,130
2438,680,106,DL,2,0,134
2438,680,106,DL,4,0,130
2440,770,124,DL,1,0,134
2440,770,124,DL,4,0,131
2440,860,127,DL,4,0,133
2441,989,142,DL,6,1,129
2441,1030,148,DL,6,1,133
2441,1030,148,DL,3,1,134
2443,1170,159,DL,2,1,131
2444,1135,124,DL,3,0,133
2444,1135,124,DL,5,0,131
2446,435,109,DL,2,0,133
2446,435,109,DL,4,0,134
2447,960,160,DL,5,1,132
2448,1140,143,DL,6,0,134
2448,1225,137,DL,5,1,134
2449,435,255,DL,3,0,134
2449,435,255,DL,2,0,129
2449,676,121,DL,6,0,133
2449,676,121,DL,2,0,133
2449,676,121,DL,2,0,131
2450,597,105,DL,3,0,133
2450,597,105,DL,3,0,132
2451,1305,87,DL,3,1,133
2451,1305,87,DL,3,1,134
2451,1305,87,DL,1,0,130
2452,420,174,DL,3,0,129
2452,420,174,DL,5,0,129
2452,435,180,DL,6,0,130
2454,1365,253,DL,2,1,129
2455,655,104,DL,6,0,129
2455,1315,308,DL,2,1,134
2456,525,165,DL,7,0,129
2456,525,165,DL,1,0,129
2457,610,90,DL,7,0,134
2457,615,90,DL,6,0,132
2458,445,169,DL,5,0,132
2458,490,163,DL,5,0,129
2460,605,120,DL,6,0,133
2460,605,120,DL,1,0,132
2460,770,126,DL,3,0,133
2460,772,128,DL,3,0,134
2461,970,99,DL,1,0,132
2462,810,320,DL,5,0,134
2462,810,330,DL,3,0,132
2463,885,93,DL,2,1,129
2463,885,93,DL,1,1,129
2463,885,93,DL,5,0,130
2464,345,163,DL,5,0,134
2464,345,163,DL,7,0,132
2464,615,107,DL,1,0,132
2466,944,176,DL,3,0,131
2467,995,120,DL,3,1,134
2467,995,120,DL,1,0,131
2468,1155,110,DL,2,1,129
2468,1155,110,DL,4,0,130
2469,845,91,DL,1,1,133
2471,670,258,DL,1,0,133
2472,740,94,DL,6,1,134
2474,755,98,DL,1,0,132
2474,1085,206,DL,1,1,130
2475,860,175,DL,5,1,133
2477,1062,352,DL,5,1,133
2477,1062,352,DL,4,0,130
2477,1078,352,DL,5,0,133
2477,1078,352,DL,7,1,134
2477,1078,352,DL,3,1,132
2478,1202,72,DL,3,1,133
2478,1202,75,DL,7,1,129
2479,573,122,DL,6,0,130
2479,810,154,DL,3,0,133
2480,360,253,DL,3,0,133
2484,360,125,DL,1,0,130
2485,1048,104,DL,4,0,130
2487,890,160,DL,7,1,133
2488,808,132,DL,5,0,129
2489,587,108,DL,6,0,133
2489,587,108,DL,4,0,131
2490,410,195,DL,3,0,130
2490,410,196,DL,5,0,130
2491,1295,89,DL,6,1,131
2492,831,97,DL,6,0,131
2493,578,112,DL,5,0,130
2493,745,75,DL,4,0,132
2494,690,67,DL,7,0,129
2494,690,67,DL,5,0,131
2495,735,104,DL,4,0,134
2495,748,103,DL,1,1,132
2496,625,202,DL,3,0,133
2496,625,202,DL,3,0,130
2496,630,202,DL,4,0,132
2497,730,106,DL,6,1,129
2497,735,103,DL,1,1,130
2500,703,89,DL,4,1,134
2501,1035,135,DL,7,1,130
2501,1050,134,DL,7,0,130
2502,485,134,DL,4,0,133
2502,485,134,DL,1,0,133
2502,494,131,DL,7,0,132
2503,840,178,DL,1,0,129
2504,385,74,DL,2,0,131
2505,1290,247,DL,5,1,133
2507,426,84,DL,7,0,131
2509,865,118,DL,5,0,130
2509,920,191,DL,7,1,134
2510,495,129,DL,5,0,134
2510,495,129,DL,3,0,131
2511,580,150,DL,3,0,133
2512,970,123,DL,3,0,130
2513,385,165,DL,6,0,131
2514,385,103,DL,1,0,133
2514,385,103,DL,2,0,129
2514,385,103,DL,2,0,130
2514,400,100,DL,6,0,129
2515,1140,262,DL,2,1,132
2516,1006,236,DL,4,0,129
2516,1015,232,DL,1,1,133
2517,1185,278,DL,5,1,130
2518,990,100,DL,5,0,133
2521,1205,113,DL,3,0,129
2522,1070,240,DL,5,1,134
2522,1300,239,DL,6,1,131
2523,650,620,DL,1,0,129
2524,1060,515,DL,1,1,132
2526,400,123,DL,4,0,134
2527,1298,114,DL,1,1,133
2527,1298,114,DL,5,1,134
2528,804,101,DL,2,1,131
2530,360,138,DL,1,0,132
2530,600,163,DL,2,0,131
2530,600,162,DL,2,0,132
2531,870,118,DL,4,1,131
2531,870,118,DL,4,1,132
2531,877,123,DL,3,1,133
2532,665,172,DL,4,0,129
2532,665,172,DL,3,0,131
2532,665,172,DL,2,0,131
2532,665,172,DL,3,0,131
2533,420,205,DL,1,0,131
2533,420,207,DL,6,0,132
2534,947,171,DL,3,1,133
2534,947,171,DL,4,1,129
2535,775,211,DL,3,0,130
2535,775,211,DL,5,1,131
2536,1125,171,DL,5,0,132
2537,880,204,DL,6,0,130
2537,887,205,DL,2,0,131
2537,887,205,DL,6,0,132
2538,620,110,DL,7,0,129
2538,620,114,DL,4,0,129
2539,600,118,DL,3,0,134
2541,873,123,DL,1,1,130
2541,873,123,DL,2,1,132
2542,895,145,DL,7,1,131
2543,820,150,DL,5,1,134
2543,1005,219,DL,1,0,130
2543,1005,219,DL,4,0,131
2547,1020,164,DL,3,1,131
2548,847,163,DL,1,0,130
2548,884,166,DL,2,1,129
2549,510,295,DL,7,0,132
2551,725,185,DL,5,1,130
2553,520,172,DL,5,0,134
2553,520,172,DL,7,0,130
2554,1365,272,DL,4,1,129
2555,419,186,DL,7,0,133
2555,419,186,DL,7,0,131
2555,419,186,DL,4,0,132
2557,1150,390,DL,3,1,132
2558,970,131,DL,7,1,134
2558,1220,93,DL,4,1,131
2559,535,119,DL,1,0,133
2559,535,119,DL,2,0,132
2559,535,119,DL,3,0,132
2560,1200,119,DL,2,0,132
2563,1110,130,DL,1,1,134
2565,515,337,DL,1,0,132
2565,520,337,DL,6,0,129
2565,520,337,DL,6,0,129
2567,1040,85,DL,4,1,132
2568,370,284,DL,5,0,131
2569,1290,87,DL,7,1,133
2569,1290,88,DL,4,1,134
2569,1290,87,DL,1,1,132
2569,1290,88,DL,4,1,132
2570,375,119,DL,1,0,131
2572,740,140,DL,5,0,129
2572,740,140,DL,7,0,131
2572,740,140,DL,3,1,132
2575,530,109,DL,6,0,131
2575,556,94,DL,4,0,130
2577,345,131,DL,7,0,132
2579,750,205,DL,1,0,130
2580,520,271,DL,2,0,134
2580,520,271,DL,6,0,134
2580,520,271,DL,5,0,129
2581,360,84,DL,5,0,133
2584,480,202,DL,6,0,132
2584,695,91,DL,6,0,130
2585,510,74,DL,7,0,131
2586,1060,144,DL,5,0,131
2586,1060,139,DL,7,0,132
2588,420,165,DL,3,0,130
2589,400,92,DL,5,0,133
2589,540,148,DL,1,0,129
2589,540,148,DL,7,0,130
2590,380,74,DL,5,0,130
2592,980,185,DL,7,0,133
2592,980,185,DL,7,1,133
2592,980,185,DL,5,1,129
2594,960,127,DL,6,0,133
2594,960,127,DL,7,1,130
2595,1150,199,DL,5,0,134
2596,737,259,DL,4,0,130
2596,738,262,DL,5,1,129
2596,738,262,DL,5,1,132
2597,340,109,DL,1,0,129
2598,1185,81,DL,1,1,131
2599,420,212,DL,4,0,131
2600,1140,143,DL,3,0,131
2600,1140,143,DL,1,1,131
2601,960,78,DL,7,0,133
2601,960,80,DL,2,0,131
2602,490,223,DL,1,0,130
2602,900,92,DL,1,1,132
2603,1200,187,DL,1,1,130
2606,30,220,DL,7,0,130
2606,35,216,DL,5,1,132
2608,1135,164,DL,4,1,129
2608,1135,164,DL,2,1,131
2610,420,128,DL,4,0,134
2610,420,130,DL,6,0,134
2610,420,128,DL,2,0,130
2612,845,205,DL,1,0,134
2612,845,205,DL,6,1,134
2612,1040,225,DL,6,1,133
2617,1170,258,DL,2,1,130
2618,1050,101,DL,7,1,134
2618,1050,102,DL,7,1,132
2621,1205,122,DL,7,1,132
2621,1211,124,DL,7,1,133
2621,1211,124,DL,3,1,132
2623,785,190,DL,6,0,132
2623,785,190,DL,3,1,132
2623,785,190,DL,3,0,132
2624,415,75,DL,7,0,130
2626,340,118,DL,2,0,133
2626,340,118,DL,5,0,133
2626,340,118,DL,1,0,132
2627,825,159,DL,6,0,132
2629,500,333,DL,4,0,133
2630,420,166,DL,1,0,130
2630,420,166,DL,5,0,130
2632,405,132,DL,1,0,133
2632,405,103,DL,6,0,131
2632,405,132,DL,6,0,132
2632,684,65,DL,4,0,134
2634,390,98,DL,7,0,133
2635,485,109,DL,7,0,133
2639,540,125,DL,1,0,134
2640,995,77,DL,6,1,134
2640,995,77,DL,2,0,134
2640,995,77,DL,4,0,129
2640,995,81,DL,1,0,129
2640,995,81,DL,3,1,129
2640,995,81,DL,5,0,131
2642,645,133,DL,5,0,132
2643,937,155,DL,1,1,132
2644,870,222,DL,7,1,134
2644,870,216,DL,3,1,130
2645,1160,321,DL,3,1,131
2646,420,208,DL,1,0,134
2646,810,99,DL,5,1,134
2646,810,99,DL,4,0,130
2646,810,99,DL,3,1,131
2646,810,99,DL,1,0,131
2648,415,72,DL,5,0,131
2650,807,114,DL,5,1,134
2651,430,318,DL,1,0,134
2651,430,318,DL,3,0,129
2651,430,318,DL,3,0,130
2651,430,318,DL,7,0,131
2652,920,159,DL,7,0,131
2653,695,181,DL,3,0,134
2655,524,291,DL,7,0,129
2655,524,291,DL,7,0,130
2656,1020,167,DL,7,1,129
2656,1030,170,DL,1,1,134
2660,510,165,DL,7,0,133
2660,510,165,DL,3,0,129
2660,510,165,DL,6,0,132
2660,530,159,DL,5,0,129
2660,530,159,DL,1,0,131
2661,455,90,DL,1,0,132
2661,460,91,DL,5,0,129
2662,480,325,DL,6,0,130
2663,420,394,DL,4,0,132
2665,425,151,DL,4,0,134
2666,435,131,DL,5,0,129
2666,480,119,DL,7,0,133
2668,1050,106,DL,6,0,130
2669,615,146,DL,6,0,130
2670,538,123,DL,7,0,131
2672,650,230,DL,7,0,132
2674,1165,130,DL,1,0,134
2674,1165,130,DL,4,1,132
2675,1200,148,DL,7,0,130
2676,1006,84,DL,4,1,129
2677,840,122,DL,2,0,133
2677,840,122,DL,4,0,131
2678,850,129,DL,7,0,134
2683,419,159,DL,3,0,133
2683,419,159,DL,3,0,129
2683,475,160,DL,2,0,131
2684,633,146,DL,2,0,129
2684,690,142,DL,6,0,129
2686,1120,136,DL,1,0,131
2686,1120,136,DL,2,1,131
2688,650,130,DL,6,0,134
2689,645,158,DL,5,0,133
2689,915,94,DL,5,0,130
2690,1145,143,DL,1,0,132
2691,450,226,DL,6,0,131
2691,455,221,DL,1,0,130
2692,1140,189,DL,4,0,129
2694,628,75,DL,2,0,133
2694,628,75,DL,1,0,130
2694,743,129,DL,3,0,133
2694,743,129,DL,4,1,129
2694,750,123,DL,7,0,133
2694,750,125,DL,1,0,133
2695,910,156,DL,3,1,129
2696,1115,142,DL,5,1,133
2696,1180,147,DL,6,0,133
2696,1180,147,DL,4,0,130
2696,1180,147,DL,3,0,131
2696,1180,147,DL,5,0,132
2699,490,202,DL,6,0,131
2701,400,96,DL,6,0,129
2702,735,135,DL,4,1,131
2703,985,128,DL,6,0,129
2703,985,132,DL,6,0,130
2703,985,128,DL,7,1,131
2704,1370,81,DL,1,1,134
2706,915,215,DL,2,0,134
2706,915,216,DL,3,0,131
2706,915,215,DL,4,1,132
2708,455,155,DL,2,0,134
2708,455,155,DL,7,0,134
2708,455,155,DL,4,0,130
2709,555,156,DL,3,0,131
2709,555,156,DL,1,0,132
2710,345,129,DL,7,0,132
2711,330,65,DL,3,0,130
2711,430,150,DL,1,0,133
2712,1140,132,DL,1,0,130
2714,500,199,DL,6,0,131
2716,919,77,DL,4,0,132
2716,919,77,DL,3,1,132
2716,919,77,DL,1,1,132
2717,825,257,DL,5,1,133
2717,825,259,DL,7,0,129
2718,1110,100,DL,1,0,131
2721,690,240,DL,5,0,129
2724,390,79,DL,7,0,132
2726,730,250,DL,7,1,129
2726,1230,98,DL,1,1,133
2726,1230,98,DL,7,1,132
2726,1230,98,DL,1,1,132
2727,735,110,DL,4,0,132
2729,498,107,DL,2,0,131
2729,498,109,DL,6,0,132
2730,780,169,DL,7,0,130
2732,785,108,DL,1,0,131
2735,705,535,DL,6,0,134
2736,540,178,DL,3,0,129
2736,550,182,DL,7,0,131
2737,825,138,DL,4,1,132
2738,500,102,DL,3,0,133
2738,500,108,DL,1,0,130
2738,500,102,DL,2,0,131
2740,300,100,DL,3,1,134
2742,585,143,DL,1,0,131
2742,590,139,DL,7,0,133
2745,540,332,DL,3,0,130
2745,540,332,DL,2,0,130
2745,540,332,DL,1,0,132
2747,1140,175,DL,5,0,131
2748,330,69,DL,6,0,132
2748,445,142,DL,6,0,133
2748,445,142,DL,5,0,130
2749,1055,325,DL,4,1,133
2749,1055,325,DL,4,1,130
2750,1080,112,DL,1,0,129
2750,1086,114,DL,4,1,133
2753,470,188,DL,3,0,130
2753,470,190,DL,6,0,130
2753,470,188,DL,5,0,131
2755,670,123,DL,6,0,133
2755,670,123,DL,4,0,130
2755,675,131,DL,6,0,133
2755,675,131,DL,1,0,134
2756,450,135,DL,2,0,134
2756,450,135,DL,5,0,131
2757,843,87,DL,3,1,134
2758,965,75,DL,5,1,133
2761,690,149,DL,6,0,130
2762,955,79,DL,3,0,130
2762,960,75,DL,6,0,132
2764,895,105,DL,5,0,133
2764,895,105,DL,2,1,130
2765,615,105,DL,3,0,129
2766,610,91,DL,2,0,131
2769,1025,88,DL,1,1,129
2769,1025,93,DL,6,1,130
2770,965,129,DL,4,0,134
2770,965,131,DL,2,1,134
2770,965,132,DL,6,0,134
2770,965,129,DL,2,0,129
2770,965,131,DL,3,1,129
2771,765,119,DL,4,0,134
2772,1325,99,DL,1,0,133
2773,930,70,DL,2,1,133
2774,795,125,DL,5,1,132
2776,1180,77,DL,1,0,134
2776,1180,77,DL,4,0,131
2777,766,162,DL,3,1,129
2778,830,188,DL,6,1,134
2779,1120,198,DL,7,0,130
2779,1120,198,DL,3,1,132
2781,730,115,DL,6,1,130
2783,835,155,DL,7,1,131
2784,1004,75,DL,4,1,132
2786,1180,142,DL,5,0,134
2786,1180,142,DL,4,0,129
2786,1180,142,DL,7,1,131
2787,425,77,DL,7,0,133
2787,425,77,DL,1,0,129
2788,435,73,DL,2,0,132
2788,550,84,DL,2,0,132
2791,905,111,DL,1,1,130
