FlightID,TimeDeparture,LengthOfFlight,Airline,DayOfWeek,IsDelayed,TicketPrice
2949,930,295,DL,3,1,30
2949,930,295,DL,7,1,34
2949,920,301,DL,6,0,35
2950,1155,188,DL,5,0,33
2950,1365,79,DL,6,1,38
2950,1155,188,DL,2,0,39
2951,1050,87,DL,2,1,32
2951,1050,89,DL,4,0,35
2952,430,156,DL,6,0,35
2952,420,159,DL,2,0,37
2952,420,159,DL,1,0,40
2953,1034,239,DL,6,1,31
2953,1203,120,DL,3,1,33
2953,1203,120,DL,4,1,37
2953,1034,239,DL,7,1,39
2953,1034,239,DL,3,1,40
2954,754,211,DL,1,1,30
2954,754,211,DL,1,1,40
2956,395,324,DL,3,1,39
2957,1045,71,DL,2,0,32
2958,735,75,DL,3,0,31
2958,571,119,DL,3,0,34
2958,571,119,DL,7,0,37
2958,571,119,DL,5,0,39
2958,577,123,DL,2,0,39
2959,1135,145,DL,5,1,39
2959,1170,96,DL,4,0,39
2959,1170,96,DL,2,1,39
2960,390,127,DL,6,0,31
2960,390,123,DL,2,0,32
2960,390,123,DL,6,0,33
2960,390,123,DL,1,0,36
2960,390,127,DL,3,0,37
2961,1295,77,DL,3,0,32
2961,1065,159,DL,4,1,36
2961,1065,155,DL,7,0,37
2961,1295,77,DL,5,0,38
2963,860,152,DL,5,1,35
2963,860,152,DL,2,1,36
2963,860,152,DL,1,1,40
2964,615,115,DL,5,1,33
2964,615,117,DL,3,0,35
2964,615,117,DL,5,1,35
2964,615,117,DL,2,0,40
2965,435,385,DL,3,1,31
2965,435,395,DL,1,0,37
2965,435,395,DL,4,1,38
2966,868,101,DL,1,0,37
2966,1140,63,DL,5,0,38
2967,665,294,DL,5,0,35
2967,665,294,DL,6,0,38
2967,660,294,DL,6,0,40
2968,445,285,DL,4,1,33
2968,445,285,DL,1,0,37
2968,445,285,DL,7,0,39
2969,1365,86,DL,7,1,33
2969,1365,86,DL,4,1,40
2973,930,155,DL,4,1,30
2973,930,155,DL,7,0,32
2973,930,155,DL,2,1,35
2973,930,155,DL,1,1,40
2974,485,197,DL,1,1,35
2974,1160,116,DL,5,1,36
2974,1160,116,DL,2,0,38
2974,485,197,DL,2,1,39
2975,729,120,DL,4,0,38
2975,729,120,DL,5,0,39
2976,645,135,DL,2,0,35
2977,615,120,DL,2,0,37
2978,993,108,DL,2,1,39
2981,1295,82,DL,3,1,34
2981,1295,82,DL,7,1,38
2982,895,125,DL,5,0,31
2982,675,89,DL,5,0,33
2982,895,125,DL,7,0,38
2983,1200,85,DL,3,1,30
2984,680,68,DL,4,0,31
2984,680,68,DL,2,1,40
2985,727,85,DL,5,0,34
2986,1300,133,DL,6,0,36
2986,1300,133,DL,3,0,36
2988,970,133,DL,4,0,36
2988,970,133,DL,7,0,39
2991,1120,205,DL,4,1,31
2991,1305,117,DL,4,1,33
2991,1305,118,DL,5,0,36
2992,1372,66,DL,4,1,36
2994,975,114,DL,6,0,32
2994,975,114,DL,5,0,34
2994,1155,130,DL,3,0,35
2994,1155,130,DL,2,0,36
2994,1155,130,DL,1,0,37
2995,330,67,DL,4,0,33
2995,325,78,DL,4,1,36
2996,1410,258,DL,3,1,31
2997,1110,380,DL,7,0,30
2997,1110,383,DL,2,0,38
2998,400,319,DL,7,0,36
2998,400,319,DL,3,0,39
2999,1310,208,DL,7,1,30
2999,1310,208,DL,5,0,35
4939,611,70,EV,3,1,30
4939,510,69,EV,3,1,32
4939,510,69,EV,4,0,32
4939,604,68,EV,2,1,33
4940,445,85,EV,1,1,35
4940,330,147,EV,1,0,39
4940,330,147,EV,2,0,39
4941,1245,80,EV,2,0,32
4941,1245,82,EV,6,0,32
4941,1245,82,EV,6,0,34
4941,1245,82,EV,5,0,36
4942,1019,95,EV,7,1,33
4942,360,112,EV,3,0,36
4943,515,76,EV,3,0,31
4943,611,68,EV,5,0,32
4943,515,76,EV,7,0,33
4943,611,68,EV,2,0,34
4943,611,68,EV,6,0,34
4944,690,81,EV,1,0,35
4944,730,58,EV,7,0,37
4944,730,58,EV,3,1,38
4945,500,60,EV,3,0,34
4945,500,60,EV,5,0,38
4945,460,132,EV,6,0,39
4945,525,60,EV,7,1,40
4945,525,60,EV,5,0,40
4946,360,50,EV,3,0,40
4947,995,71,EV,6,0,30
4947,720,83,EV,6,0,31
4947,720,83,EV,4,0,33
4947,905,65,EV,3,1,33
4947,995,71,EV,1,0,35
4947,720,83,EV,4,1,36
4947,995,71,EV,7,0,38
4948,1055,111,EV,4,0,34
4948,890,101,EV,4,1,39
4949,677,85,EV,3,0,38
4949,680,88,EV,7,0,39
4949,795,78,EV,6,1,40
4950,730,74,EV,4,1,32
4950,730,74,EV,1,0,32
4950,608,82,EV,6,0,33
4950,730,74,EV,7,0,33
4950,608,82,EV,7,0,35
4950,608,82,EV,4,0,37
4950,730,74,EV,6,1,40
4951,1007,88,EV,3,1,31
4951,1007,88,EV,3,0,39
4952,660,71,EV,4,0,32
4952,660,71,EV,2,0,32
4952,660,71,EV,1,0,34
4952,700,209,EV,4,0,37
4952,660,71,EV,1,0,40
4952,819,176,EV,2,1,40
4953,917,68,EV,2,1,35
4953,922,68,EV,7,1,35
4953,1031,95,EV,1,1,39
4954,510,121,EV,5,0,34
4954,882,88,EV,2,0,34
4954,510,121,EV,2,1,38
4954,510,121,EV,7,0,39
4955,640,74,EV,3,0,36
4956,515,168,EV,6,0,35
4956,515,168,EV,7,0,37
4956,870,51,EV,6,0,38
4956,900,61,EV,6,0,39
4956,485,120,EV,7,0,40
4957,1366,74,EV,3,1,30
4957,1366,74,EV,2,1,33
4957,900,76,EV,5,0,34
4957,1366,74,EV,1,1,35
4957,1366,74,EV,2,1,39
4959,1236,55,EV,5,0,32
4959,1236,55,EV,4,1,33
4959,1236,55,EV,4,0,34
4959,1236,53,EV,3,1,36
4960,900,115,EV,6,0,33
4961,905,69,EV,2,0,32
4961,895,71,EV,7,0,34
4961,999,80,EV,3,1,34
4961,999,80,EV,2,0,35
4961,905,69,EV,6,0,37
4962,828,95,EV,6,0,30
4963,554,71,EV,2,0,32
4963,585,102,EV,3,1,34
4964,970,117,EV,6,1,33
4965,560,55,EV,4,0,30
4965,725,80,EV,5,0,31
4965,725,80,EV,4,0,32
4965,560,55,EV,3,0,34
4965,829,91,EV,4,0,35
4965,725,80,EV,1,1,36
4965,725,80,EV,5,0,36
4965,829,91,EV,2,1,36
4965,560,55,EV,1,1,37
4965,727,77,EV,5,0,40
4965,829,91,EV,2,1,40
4966,325,69,EV,1,0,32
4966,505,98,EV,6,0,32
4966,325,69,EV,5,0,33
4966,505,98,EV,4,0,38
4967,1120,105,EV,4,0,33
4967,1045,106,EV,5,1,34
4967,1040,107,EV,4,0,38
4967,1045,106,EV,3,0,38
4967,1120,105,EV,3,1,38
4967,970,107,EV,6,1,39
4967,1121,108,EV,5,0,39
4968,1090,64,EV,3,0,31
4968,1090,64,EV,3,0,34
4968,1310,76,EV,5,0,34
4968,1090,64,EV,7,0,36
4968,1090,64,EV,3,0,37
4968,1315,75,EV,1,0,37
4969,450,65,EV,7,0,36
4970,680,94,EV,4,0,34
4970,680,94,EV,5,0,34
4970,680,94,EV,5,0,36
4970,499,57,EV,6,0,37
4970,499,57,EV,5,1,39
4970,565,89,EV,1,0,39
4970,680,94,EV,3,0,40
4970,680,94,EV,1,0,40
4971,1045,145,EV,4,1,30
4971,1045,145,EV,7,0,36
4971,1048,142,EV,4,0,40
4972,385,84,EV,6,1,36
4972,385,84,EV,1,1,36
4973,510,97,EV,3,0,32
4973,660,76,EV,3,0,38
4974,825,82,EV,4,1,40
4975,445,85,EV,6,0,34
4975,575,100,EV,1,1,35
4975,445,85,EV,3,0,38
4975,575,100,EV,2,1,40
4976,989,94,EV,6,0,30
4976,885,77,EV,2,0,38
4976,989,94,EV,3,1,38
4976,885,77,EV,3,0,40
4977,1244,76,EV,4,0,31
4977,1244,76,EV,1,0,36
4977,1244,75,EV,1,0,39
4977,1244,75,EV,4,0,40
4979,360,67,EV,4,0,37
4979,360,69,EV,3,0,39
4980,1370,50,EV,3,1,37
4980,1370,50,EV,4,1,38
4980,1370,50,EV,1,1,39
4981,910,59,EV,4,0,37
4981,990,61,EV,7,0,39
4982,724,134,EV,5,1,35
4982,730,127,EV,4,0,35
4982,724,134,EV,5,1,36
4982,600,154,EV,1,0,40
4983,365,93,EV,6,0,31
4983,420,98,EV,5,0,35
4983,1023,156,EV,7,0,37
4983,1023,156,EV,3,1,38
4984,635,109,EV,5,0,31
4984,375,80,EV,1,0,35
4984,375,80,EV,3,0,37
4985,420,136,EV,7,0,30
4985,702,87,EV,2,1,35
4985,420,136,EV,6,1,36
4985,829,100,EV,7,0,36
4986,1195,101,EV,6,0,30
4986,1195,101,EV,5,1,31
4986,905,93,EV,6,1,37
4986,1195,101,EV,3,1,38
4987,460,110,EV,4,1,37
4987,460,110,EV,1,1,39
4987,460,110,EV,7,0,40
4988,700,67,EV,6,0,30
4988,565,70,EV,4,0,31
4988,700,67,EV,7,0,32
4988,565,70,EV,1,0,34
4988,395,145,EV,5,0,37
4988,565,70,EV,4,0,39
4989,800,119,EV,3,1,31
4990,840,65,EV,4,0,31
4990,840,67,EV,2,0,36
4990,840,67,EV,3,0,36
4990,840,65,EV,1,1,37
4990,810,51,EV,1,1,40
4991,505,115,EV,7,0,31
4991,380,81,EV,4,0,33
4991,505,115,EV,1,0,36
4991,505,115,EV,4,0,37
4992,765,78,EV,3,1,31
4992,765,78,EV,7,0,31
4992,770,79,EV,5,0,32
4992,765,78,EV,1,0,33
4992,671,72,EV,7,0,35
4992,671,72,EV,1,0,35
4993,1180,78,EV,4,0,31
4994,1020,155,EV,4,1,31
4994,851,142,EV,1,0,32
4994,851,142,EV,4,1,38
4994,1020,155,EV,1,1,39
4995,970,95,EV,7,0,36
4995,960,97,EV,5,0,38
4996,760,92,EV,3,0,30
4996,688,99,EV,6,0,31
4996,688,99,EV,4,0,35
4996,760,92,EV,7,1,40
4997,1185,162,EV,4,1,33
4999,715,93,EV,6,0,34
4999,715,93,EV,5,1,35
4999,715,93,EV,3,1,35
4999,715,93,EV,1,1,35
4999,575,109,EV,2,0,37
5001,740,125,EV,6,0,34
5001,935,140,EV,3,0,38
5002,725,79,EV,7,0,31
5002,720,77,EV,3,1,36
5002,725,79,EV,3,1,36
5002,725,79,EV,6,0,36
5002,830,103,EV,4,0,37
5002,825,100,EV,3,1,39
5002,725,79,EV,7,0,40
5003,315,89,EV,7,0,30
5003,967,51,EV,3,0,30
5003,967,51,EV,4,0,34
5003,967,51,EV,7,0,40
5004,990,99,EV,3,0,30
5004,992,97,EV,5,1,30
5004,885,82,EV,2,0,32
5004,887,78,EV,2,1,33
5004,990,99,EV,4,1,35
5005,706,123,EV,7,0,30
5005,990,93,EV,6,0,34
5005,815,155,EV,3,0,36
5006,1247,130,EV,6,0,33
5006,1247,130,EV,4,0,34
5006,1247,134,EV,2,1,34
5006,1247,130,EV,1,1,37
5006,1247,130,EV,6,0,40
5007,525,85,EV,5,1,32
5007,655,112,EV,4,0,32
5007,520,83,EV,6,0,39
5007,525,85,EV,3,0,40
5007,655,112,EV,2,0,40
5008,450,118,EV,5,0,30
5008,890,82,EV,6,1,40
5009,960,138,EV,2,1,35
5011,360,103,EV,4,0,32
5011,360,98,EV,2,1,38
5011,360,103,EV,1,0,38
5011,360,98,EV,6,0,39
5011,520,110,EV,4,1,39
5011,360,98,EV,5,0,40
5012,1296,139,EV,3,1,30
5013,860,75,EV,1,1,31
5013,860,75,EV,3,0,32
5013,685,74,EV,5,1,36
5014,590,149,EV,1,1,30
5014,1175,100,EV,1,1,32
5014,590,149,EV,3,1,33
5014,590,149,EV,1,0,34
5015,1373,55,EV,7,1,31
5015,405,137,EV,6,1,34
5015,1373,55,EV,7,1,36
5016,606,104,EV,2,0,34
5016,880,74,EV,5,0,34
5017,412,155,EV,7,1,37
5018,605,101,EV,2,0,35
5018,605,101,EV,3,1,37
5018,520,115,EV,7,0,38
5019,590,50,EV,1,0,34
5019,665,49,EV,5,0,34
5019,668,49,EV,4,0,35
5019,668,49,EV,3,0,35
5019,590,53,EV,3,0,37
5019,665,49,EV,3,0,38
5019,668,49,EV,3,0,38
5019,590,53,EV,5,0,39
5020,975,101,EV,3,0,32
5020,975,101,EV,2,1,36
5020,975,101,EV,4,0,36
5021,1010,99,EV,1,0,31
5023,975,84,EV,3,0,34
5023,975,84,EV,1,1,36
5023,975,84,EV,3,1,37
5024,580,76,EV,1,0,31
5024,1055,54,EV,1,1,31
5024,580,76,EV,7,1,32
5024,681,89,EV,3,0,32
5024,1055,54,EV,3,0,33
5024,1055,54,EV,5,0,36
5024,580,76,EV,4,0,37
5025,1085,81,EV,6,0,39
5026,524,78,EV,2,0,32
5026,1045,125,EV,7,0,33
5026,524,78,EV,5,0,37
5026,1045,125,EV,7,0,37
5026,524,78,EV,1,1,38
5026,1215,112,EV,4,1,40
5027,360,130,EV,1,0,33
5027,360,128,EV,6,0,39
5028,762,83,EV,4,0,33
5028,896,92,EV,5,0,33
5028,666,71,EV,4,0,36
5028,666,71,EV,2,0,40
5028,762,83,EV,5,0,40
5029,660,90,EV,2,0,30
5029,660,90,EV,6,0,33
5029,660,90,EV,7,0,33
5029,660,90,EV,2,0,40
5031,330,55,EV,6,0,30
5031,330,55,EV,7,1,33
5032,855,51,EV,3,0,33
5032,790,40,EV,2,0,35
5032,790,40,EV,2,0,36
5032,790,40,EV,6,0,39
5032,858,50,EV,5,1,40
5033,690,74,EV,1,1,30
5033,690,74,EV,7,0,31
5033,940,148,EV,5,1,31
5033,940,148,EV,3,1,32
5033,690,74,EV,3,1,40
5033,940,148,EV,3,1,40
5034,690,80,EV,7,1,30
5034,590,80,EV,3,0,32
5034,590,80,EV,2,0,34
5034,695,80,EV,1,0,34
5034,590,80,EV,1,1,35
5034,690,80,EV,3,1,38
5034,695,80,EV,4,0,38
5034,590,80,EV,7,0,40
5034,695,80,EV,2,0,40
5035,1052,80,EV,1,0,32
5035,1050,80,EV,3,1,33
5035,1050,80,EV,6,1,35
5035,1050,80,EV,2,1,38
5036,1220,45,EV,7,0,39
5037,1150,78,EV,2,0,34
5037,1150,78,EV,6,1,40
5038,335,76,EV,4,0,35
5038,335,76,EV,4,0,35
5038,390,108,EV,2,0,38
5039,990,174,EV,5,0,37
5040,1006,76,EV,2,0,38
5040,1248,121,EV,5,0,38
5041,555,134,EV,1,0,35
5041,555,134,EV,2,0,35
5043,631,84,EV,1,0,34
5043,769,156,EV,4,0,36
5044,515,98,EV,2,0,32
5044,635,110,EV,5,0,36
5046,615,69,EV,6,1,30
5046,615,69,EV,5,1,31
5046,702,67,EV,2,1,31
5046,702,67,EV,6,0,31
5046,702,67,EV,3,0,33
5046,615,62,EV,3,0,34
5046,710,62,EV,7,0,34
5046,615,62,EV,6,0,37
5046,615,62,EV,7,0,39
5047,515,79,EV,5,0,31
5047,834,138,EV,3,1,32
5047,834,138,EV,5,0,34
5047,834,138,EV,4,1,39
5048,435,89,EV,5,0,35
5049,1072,97,EV,5,1,30
5049,1073,98,EV,7,1,32
5049,1073,98,EV,2,1,34
5049,975,73,EV,5,0,38
5050,1107,148,EV,5,1,31
5050,940,56,EV,7,0,32
5050,1107,148,EV,2,1,32
5050,960,117,EV,5,1,34
5050,1029,70,EV,5,0,35
5050,960,117,EV,2,1,37
5050,940,56,EV,3,0,38
5050,960,117,EV,7,0,40
5051,750,54,EV,1,1,31
5051,780,65,EV,4,0,33
5051,750,54,EV,7,1,34
5051,965,79,EV,1,0,34
5051,750,54,EV,3,1,35
5051,780,75,EV,3,1,38
5051,780,65,EV,2,0,40
5052,1241,85,EV,2,1,30
5052,1241,85,EV,1,1,30
5053,1245,65,EV,1,0,32
5053,1245,69,EV,4,0,38
5054,990,71,EV,1,1,32
5054,990,71,EV,4,1,34
5054,515,101,EV,7,0,38
5055,1233,91,EV,1,1,30
5055,1235,89,EV,1,0,35
5055,1235,89,EV,7,1,37
5055,1235,89,EV,7,0,40
5056,515,93,EV,7,1,31
5056,515,93,EV,4,1,38
5056,960,51,EV,5,0,40
5057,850,115,EV,6,0,30
5057,570,56,EV,3,0,32
5057,570,56,EV,1,0,40
5057,705,56,EV,3,0,40
5058,874,89,EV,4,0,36
5059,1070,93,EV,6,0,31
5059,1230,121,EV,7,1,35
5059,1230,121,EV,6,0,39
5060,927,56,EV,5,1,30
5060,935,55,EV,3,0,31
5060,910,59,EV,4,1,32
5060,927,56,EV,3,0,37
5060,927,56,EV,5,0,39
5060,935,55,EV,6,0,39
5060,910,59,EV,3,0,40
5061,905,107,EV,7,1,30
5061,907,109,EV,3,1,32
5061,907,109,EV,7,0,33
5061,905,107,EV,1,1,36
5061,905,107,EV,3,0,39
5061,905,107,EV,2,1,40
5061,907,109,EV,4,0,40
5062,487,73,EV,2,0,31
5062,330,53,EV,1,0,32
5062,330,53,EV,4,0,33
5062,485,70,EV,1,0,34
5063,951,150,EV,4,0,38
5063,950,150,EV,1,1,39
5063,950,150,EV,1,0,39
5063,951,150,EV,4,1,40
5064,645,68,EV,4,0,30
5064,765,135,EV,4,1,30
5064,825,109,EV,4,0,31
5064,825,109,EV,7,1,32
5064,765,135,EV,1,0,34
5064,645,68,EV,4,0,35
5064,825,109,EV,3,0,40
5066,551,74,EV,3,1,31
5066,755,53,EV,2,1,34
5066,501,81,EV,3,0,36
5066,501,81,EV,1,1,37
5066,547,73,EV,7,1,37
5066,551,74,EV,3,0,39
5066,501,81,EV,7,1,40
5067,484,81,EV,2,0,37
5067,665,84,EV,4,0,37
5067,710,75,EV,6,1,38
5067,484,81,EV,5,1,40
5068,725,76,EV,5,0,30
5068,525,96,EV,4,1,31
5068,543,78,EV,2,1,31
5068,525,96,EV,7,0,36
5068,725,76,EV,3,1,36
5068,725,76,EV,7,1,37
5068,586,82,EV,6,0,39
5068,525,96,EV,3,1,40
5069,440,83,EV,4,1,34
5069,440,83,EV,3,0,37
5069,445,77,EV,4,0,38
5070,1060,97,EV,2,0,33
5070,410,142,EV,7,0,39
5070,1060,97,EV,3,1,39
5071,475,58,EV,7,0,31
5071,500,70,EV,2,0,31
5071,500,70,EV,4,1,31
5071,819,136,EV,4,1,31
5071,985,114,EV,4,1,36
5071,500,70,EV,6,0,38
5071,819,136,EV,3,1,40
5072,885,108,EV,5,0,31
5072,891,105,EV,3,1,35
5073,435,91,EV,2,0,30
5073,435,96,EV,4,0,36
5073,435,96,EV,3,1,37
5074,964,84,EV,5,1,30
5074,964,84,EV,3,0,31
5074,1175,91,EV,3,1,31
5074,964,84,EV,5,1,32
5074,964,84,EV,1,1,34
5074,964,84,EV,7,0,35
5074,964,84,EV,3,0,36
5075,832,102,EV,1,0,31
5075,832,102,EV,2,0,32
5075,375,133,EV,2,0,33
5075,548,142,EV,5,1,34
5075,375,133,EV,7,0,35
5075,375,133,EV,4,0,37
5076,648,125,EV,5,0,30
5076,648,125,EV,1,0,36
5078,395,75,EV,5,0,30
5078,395,75,EV,4,1,33
5079,360,85,EV,7,1,33
5079,360,85,EV,3,0,38
5080,686,93,EV,1,1,35
5080,686,93,EV,7,1,38
5081,752,110,EV,6,1,33
5081,752,110,EV,5,0,36
5081,754,110,EV,7,0,37
5081,752,110,EV,3,1,38
5081,665,124,EV,2,0,39
5081,752,110,EV,5,1,39
5081,752,110,EV,4,1,39
5082,523,112,EV,5,1,38
5083,580,61,EV,5,0,33
5083,580,62,EV,1,1,34
5083,580,61,EV,6,0,40
5085,855,82,EV,3,0,30
5085,855,82,EV,2,1,37
5085,965,99,EV,5,0,37
5085,855,82,EV,7,1,39
5085,855,82,EV,4,1,39
5085,965,99,EV,6,0,39
5086,930,55,EV,1,1,30
5086,930,55,EV,5,1,32
5086,930,55,EV,4,1,32
5086,930,54,EV,3,1,35
5086,930,54,EV,6,0,37
5086,930,55,EV,3,1,38
5086,930,54,EV,2,1,39
5087,395,58,EV,2,1,36
5088,1180,64,EV,7,0,33
5088,600,67,EV,7,1,34
5088,600,67,EV,5,1,34
5088,600,67,EV,2,0,40
5089,1079,106,EV,2,0,35
5089,1079,106,EV,2,1,36
5089,1079,106,EV,7,1,37
5091,910,79,EV,5,0,34
5091,910,79,EV,3,0,36
5092,1230,74,EV,5,0,31
5093,1319,60,EV,4,0,30
5093,1319,60,EV,5,0,35
5093,1319,60,EV,5,1,35
5093,1315,63,EV,1,0,39
5094,1079,100,EV,3,0,31
5094,1079,100,EV,7,0,36
5094,1079,100,EV,5,0,39
5095,815,66,EV,2,1,30
5095,815,66,EV,4,1,34
5095,385,82,EV,3,1,35
5096,784,94,EV,1,1,31
5096,997,53,EV,7,1,32
5096,997,57,EV,6,0,35
5096,784,94,EV,3,0,36
5096,1075,68,EV,2,1,40
5097,1140,78,EV,1,1,31
5097,960,112,EV,4,0,34
5097,1140,74,EV,6,0,37
5097,1140,74,EV,4,0,40
5098,555,68,EV,2,1,30
5098,971,81,EV,2,0,36
5098,971,81,EV,1,0,39
5098,971,81,EV,3,0,40
5099,970,77,EV,5,1,31
5099,823,80,EV,7,0,32
5099,823,80,EV,2,1,33
5099,970,77,EV,3,1,37
5099,1075,93,EV,1,1,39
5100,976,72,EV,4,1,31
5100,976,72,EV,4,0,39
5100,976,72,EV,5,1,39
5100,788,70,EV,2,0,40
5101,1140,88,EV,1,0,32
5101,1140,88,EV,4,0,36
5103,1160,75,EV,2,1,36
5104,645,104,EV,7,0,31
5104,645,104,EV,5,0,33
5104,1155,85,EV,2,0,37
5105,735,131,EV,5,0,32
5105,740,125,EV,2,1,36
5105,735,131,EV,5,1,39
5105,530,148,EV,7,0,40
5106,1222,142,EV,4,1,32
5108,751,97,EV,5,1,30
5108,650,74,EV,2,0,31
5108,749,95,EV,7,1,34
5108,650,74,EV,3,0,35
5108,650,74,EV,1,0,38
5108,751,97,EV,5,0,38
5109,490,98,EV,2,1,39
5110,1310,85,EV,7,1,32
5110,1310,85,EV,5,0,33
5110,1310,85,EV,7,1,36
5110,1318,86,EV,7,0,36
5110,1318,86,EV,1,0,37
5110,1318,86,EV,4,0,37
5110,1318,86,EV,6,0,37
5110,1310,85,EV,4,0,39
5111,510,60,EV,3,0,30
5111,510,60,EV,5,0,35
5111,510,63,EV,2,0,40
5112,1086,98,EV,1,1,32
5112,1086,98,EV,2,0,33
5112,775,92,EV,3,1,36
5113,620,60,EV,4,0,33
5113,625,57,EV,2,0,36
5114,1296,82,EV,5,0,32
5114,1091,99,EV,3,0,35
5114,1296,82,EV,4,0,39
5114,1296,83,EV,7,1,40
5115,1175,82,EV,5,1,32
5115,1175,82,EV,1,0,37
5115,1175,82,EV,4,0,40
5116,623,91,EV,4,1,32
5116,623,91,EV,6,0,35
5116,360,92,EV,3,0,38
5117,535,82,EV,4,0,33
5117,525,85,EV,2,0,34
5117,535,82,EV,7,0,37
5117,642,89,EV,5,0,38
5117,330,70,EV,7,0,40
5118,777,85,EV,2,0,35
5120,821,102,EV,6,0,32
5120,821,102,EV,5,1,34
5121,1291,148,EV,4,1,35
5121,1291,148,EV,3,1,37
5121,1060,168,EV,4,0,38
5121,1290,140,EV,4,0,39
5121,1060,168,EV,5,1,40
5121,1291,148,EV,6,0,40
5122,623,121,EV,5,1,33
5122,516,137,EV,4,1,36
5122,516,137,EV,7,1,38
5123,714,76,EV,7,1,38
5124,1000,94,EV,2,1,32
5124,750,112,EV,7,1,34
5124,985,93,EV,3,0,34
5124,1000,94,EV,5,1,35
5124,985,93,EV,3,1,36
5124,750,112,EV,7,0,39
5125,499,86,EV,3,0,30
5125,715,103,EV,2,0,38
5126,1152,61,EV,5,0,31
5126,1152,61,EV,4,0,35
5126,1152,61,EV,1,1,36
5126,1152,61,EV,2,0,40
5127,975,76,EV,3,1,32
5127,635,89,EV,4,0,36
5127,975,76,EV,6,0,36
5127,975,76,EV,2,1,38
5127,975,76,EV,5,0,38
5128,840,59,EV,4,0,30
5128,840,59,EV,5,0,36
5128,360,143,EV,7,1,39
5129,455,108,EV,6,0,34
5129,455,108,EV,3,0,39
5130,505,80,EV,4,1,37
5132,568,72,EV,7,0,40
5133,1135,97,EV,3,1,38
5135,905,72,EV,5,0,32
5135,755,89,EV,3,0,34
5135,905,72,EV,4,1,34
5135,905,72,EV,2,1,34
5135,755,89,EV,7,0,35
5135,755,89,EV,2,0,35
5135,755,89,EV,1,1,36
5135,905,72,EV,7,0,36
5135,942,77,EV,2,0,38
5135,905,72,EV,3,1,40
5136,420,97,EV,7,0,34
5136,420,97,EV,6,0,35
5136,420,98,EV,6,0,36
5136,572,78,EV,5,1,40
5137,1220,97,EV,5,1,32
5137,1220,97,EV,7,1,36
5137,1220,97,EV,3,0,40
5139,900,74,EV,1,1,32
5139,900,74,EV,4,0,35
5139,900,74,EV,7,1,36
5139,815,58,EV,3,1,38
5139,900,74,EV,3,0,38
5139,900,75,EV,4,0,39
5140,940,130,EV,7,1,32
5140,825,142,EV,2,1,36
5140,825,142,EV,2,1,39
5141,590,83,EV,5,1,31
5141,590,83,EV,3,1,38
5141,590,83,EV,2,1,39
5142,360,119,EV,1,1,30
5142,572,80,EV,4,0,31
5142,572,80,EV,4,0,33
5143,910,70,EV,5,1,37
5144,871,79,EV,2,1,35
5144,975,100,EV,4,0,35
5144,975,100,EV,7,1,36
5145,659,114,EV,5,0,31
5145,653,117,EV,3,0,36
5145,653,117,EV,7,0,36
5146,1125,57,EV,5,0,33
5146,1125,57,EV,4,0,37
5146,1125,55,EV,6,1,38
5146,1125,57,EV,4,0,39
5147,693,72,EV,6,0,35
5147,585,73,EV,4,1,38
5147,585,73,EV,1,1,39
5148,900,70,EV,4,0,39
5149,660,67,EV,1,0,31
5149,370,95,EV,5,0,34
5149,370,95,EV,3,1,38
5149,370,95,EV,5,0,39
5150,890,85,EV,7,0,32
5150,605,109,EV,2,1,33
5150,605,109,EV,5,0,34
5151,868,77,EV,2,0,31
5152,1150,58,EV,2,0,30
5152,1150,58,EV,5,1,31
5152,1155,61,EV,3,0,35
5152,1155,61,EV,4,0,40
5153,832,87,EV,1,0,31
5153,828,92,EV,3,1,33
5153,735,68,EV,2,0,34
5153,832,87,EV,4,0,35
5153,735,68,EV,4,0,37
5153,735,68,EV,6,1,39
5154,1308,64,EV,4,0,31
5154,1308,64,EV,5,0,31
5154,1308,64,EV,5,0,34
5154,1295,64,EV,4,0,37
5155,880,58,EV,5,0,38
5156,850,85,EV,6,0,30
5156,992,89,EV,4,0,31
5156,880,73,EV,7,0,40
5157,603,107,EV,2,0,32
5157,513,127,EV,4,0,34
5158,990,91,EV,6,0,33
5159,1175,60,EV,7,1,33
5159,1180,60,EV,2,1,35
5159,1180,60,EV,1,1,35
5159,1175,60,EV,7,1,40
5159,1180,60,EV,4,1,40
5160,727,76,EV,4,0,35
5160,829,91,EV,6,1,36
5160,829,91,EV,2,0,40
5161,460,59,EV,2,0,31
5161,458,61,EV,3,0,34
5161,460,59,EV,1,0,35
5161,460,59,EV,6,0,35
5162,1145,81,EV,6,1,33
5162,1137,77,EV,4,1,34
5162,1145,81,EV,4,0,37
5163,964,120,EV,5,1,30
5163,1135,116,EV,5,0,30
5163,1135,116,EV,5,0,30
5163,345,169,EV,1,1,33
5163,964,120,EV,3,0,36
5163,964,120,EV,7,1,40
5164,1077,63,EV,5,0,30
5164,975,103,EV,6,0,33
5164,1143,64,EV,3,1,35
5164,1143,64,EV,7,1,37
5164,1077,63,EV,2,1,39
5165,340,61,EV,1,0,35
5165,340,61,EV,4,0,39
5165,450,69,EV,2,0,39
5165,350,60,EV,4,1,40
5165,350,60,EV,3,0,40
5165,1055,133,EV,6,1,40
5166,695,66,EV,4,0,39
5167,1160,84,EV,3,0,31
5168,755,55,EV,7,1,30
5168,757,56,EV,5,0,31
